SaleID,DateTime,DrugID,DrugName,DrugClass,Price,ExpDate,Quantity,TotalSales
12005329,01-04-2023 10:47,D0068,Aripiprazole,Hormonal,183,2023-09,1,183
12005329,01-04-2023 10:47,D0051,Olmesartan,Analgesic,170,2023-11,4,680
12005330,01-04-2023 10:48,D0083,Gabapentin,Analgesic,170,2023-06,2,340
12005330,01-04-2023 10:48,D0079,Topiramate,Hormonal,29,2023-08,1,29
12005330,01-04-2023 10:48,D0059,Venlafaxine,Dermatological,58,2023-10,2,116
12005330,01-04-2023 10:48,D0006,Escitalopram,Diabetes,110,2023-08,4,440
12005330,01-04-2023 10:48,D0019,Amiodarone,Psychotropic,127,2023-11,2,254
12005331,01-04-2023 10:49,D0024,Lubiprostone,Gastrointestinal,27,2024-03,10,270
12005331,01-04-2023 10:49,D0088,Bupropion,Respiratory,27,2024-02,7,189
12005331,01-04-2023 10:49,D0005,Brimonidine,Hormonal,156,2023-06,4,624
12005332,01-04-2023 10:50,D0023,Nitroglycerin,Oncology,144,2024-03,4,576
12005333,01-04-2023 10:51,D0083,Pioglitazone,Diabetes,129,2023-11,10,1290
12005333,01-04-2023 10:51,D0004,Levetiracetam,Immunosuppressant,184,2024-01,2,368
12005333,01-04-2023 10:51,D0021,Atorvastatin,Immunosuppressant,70,2023-08,6,420
12005333,01-04-2023 10:51,D0017,Polyethylene Glycol,Diabetes,111,2023-09,2,222
12005334,01-04-2023 10:52,D0091,Ranitidine,Diabetes,185,2023-06,4,740
12005334,01-04-2023 10:52,D0062,Prednisone,Antihistamine,75,2023-08,9,675
12005334,01-04-2023 10:52,D0004,Duloxetine,Neurological,156,2023-09,10,1560
12005334,01-04-2023 10:52,D0012,Ibuprofen,Gastrointestinal,84,2024-03,10,840
12005334,01-04-2023 10:52,D0056,Zolpidem,Antifungal,122,2023-05,3,366
12005335,01-04-2023 10:53,D0073,Quetiapine,Oncology,41,2023-06,9,369
12005335,01-04-2023 10:53,D0070,Sildenafil,Hormonal,39,2024-02,5,195
12005335,01-04-2023 10:53,D0021,Clopidogrel,Antiviral,78,2023-06,7,546
12005335,01-04-2023 10:53,D0059,Sertraline,Diabetes,200,2024-02,1,200
12005335,01-04-2023 10:53,D0083,Pioglitazone,Diabetes,129,2023-12,3,387
12005336,01-04-2023 10:54,D0085,Rivastigmine,Hormonal,72,2023-06,1,72
12005336,01-04-2023 10:54,D0017,Polyethylene Glycol,Diabetes,111,2023-11,3,333
12005336,01-04-2023 10:54,D0079,Topiramate,Hormonal,29,2023-09,7,203
12005336,01-04-2023 10:54,D0003,Glipizide,Dermatological,97,2024-01,6,582
12005337,01-04-2023 10:55,D0010,Pravastatin,Dermatological,62,2023-07,10,620
12005338,01-04-2023 10:56,D0088,Fluoxetine,Antihistamine,56,2023-06,9,504
12005338,01-04-2023 10:56,D0034,Naproxen,Respiratory,50,2023-06,2,100
12005338,01-04-2023 10:56,D0081,Propranolol,Gastrointestinal,140,2023-09,3,420
12005339,01-04-2023 10:57,D0079,Topiramate,Hormonal,29,2023-12,4,116
12005339,01-04-2023 10:57,D0083,Pioglitazone,Diabetes,129,2023-07,4,516
12005339,01-04-2023 10:57,D0056,Lactulose,Hormonal,184,2023-05,8,1472
12005339,01-04-2023 10:57,D0088,Fluoxetine,Antihistamine,56,2023-11,3,168
12005340,01-04-2023 10:58,D0013,Travoprost,Dermatological,198,2023-06,6,1188
12005340,01-04-2023 10:58,D0079,Topiramate,Hormonal,29,2024-02,10,290
12005340,01-04-2023 10:58,D0024,Lubiprostone,Gastrointestinal,27,2023-10,3,81
12005341,01-04-2023 10:59,D0079,Topiramate,Hormonal,29,2024-03,2,58
12005341,01-04-2023 10:59,D0091,Ranitidine,Diabetes,185,2023-09,3,555
12005342,01-04-2023 11:00,D0068,Tetracycline,Immunosuppressant,149,2024-03,3,447
12005343,01-04-2023 11:01,D0033,Cetirizine,Respiratory,193,2023-11,5,965
12005343,01-04-2023 11:01,D0013,Travoprost,Dermatological,198,2023-06,5,990
12005343,01-04-2023 11:01,D0048,Citalopram,Immunosuppressant,187,2023-08,10,1870
12005344,01-04-2023 11:02,D0033,Levothyroxine,Oncology,31,2023-12,2,62
12005344,01-04-2023 11:02,D0088,Furosemide,Hormonal,138,2023-06,6,828
12005344,01-04-2023 11:02,D0029,Nebivolol,Immunosuppressant,79,2023-05,7,553
12005345,01-04-2023 11:03,D0073,Doxycycline,Cardiovascular,188,2023-10,1,188
12005345,01-04-2023 11:03,D0075,Risperidone,Antibiotic,129,2023-09,2,258
12005346,01-04-2023 11:04,D0065,Trazodone,Psychotropic,45,2023-06,3,135
12005346,01-04-2023 11:04,D0021,Atorvastatin,Immunosuppressant,70,2024-02,7,490
12005347,01-04-2023 11:05,D0070,Sildenafil,Hormonal,39,2024-01,1,39
12005348,01-04-2023 11:06,D0100,Sitagliptin,Psychotropic,194,2024-02,5,970
12005349,01-04-2023 11:07,D0052,Cephalexin,Antibiotic,64,2024-01,8,512
12005350,01-04-2023 11:08,D0076,Enalapril,Antiviral,112,2023-11,2,224
12005350,01-04-2023 11:08,D0029,Nebivolol,Immunosuppressant,79,2024-03,1,79
12005351,01-04-2023 11:09,D0049,Metoprolol,Diabetes,66,2024-01,1,66
12005352,01-04-2023 11:10,D0060,Rosuvastatin,Psychotropic,86,2023-09,2,172
12005352,01-04-2023 11:10,D0022,Amoxicillin,Cardiovascular,31,2023-05,5,155
12005352,01-04-2023 11:10,D0029,Alprazolam,Analgesic,141,2023-08,9,1269
12005352,01-04-2023 11:10,D0056,Zolpidem,Antifungal,122,2023-08,2,244
12005352,01-04-2023 11:10,D0073,Doxycycline,Cardiovascular,188,2023-09,8,1504
12005353,01-04-2023 11:11,D0056,Lactulose,Hormonal,184,2024-01,5,920
12005353,01-04-2023 11:11,D0071,Fenofibrate,Hormonal,115,2023-05,3,345
12005353,01-04-2023 11:11,D0091,Ranitidine,Diabetes,185,2023-05,9,1665
12005353,01-04-2023 11:11,D0093,Docusate,Neurological,70,2024-02,10,700
12005354,01-04-2023 11:12,D0012,Ibuprofen,Gastrointestinal,84,2023-12,8,672
12005355,01-04-2023 11:13,D0059,Venlafaxine,Dermatological,58,2023-10,3,174
12005355,01-04-2023 11:13,D0047,Ezetimibe,Psychotropic,140,2023-12,10,1400
12005356,01-04-2023 11:14,D0060,Rosuvastatin,Psychotropic,86,2024-02,6,516
12005356,01-04-2023 11:14,D0071,Insulin Glargine,Dermatological,46,2023-09,6,276
12005357,01-04-2023 11:15,D0004,Levetiracetam,Immunosuppressant,184,2024-02,1,184
12005358,01-04-2023 11:16,D0083,Acetaminophen,Neurological,75,2023-08,6,450
12005358,01-04-2023 11:16,D0021,Clopidogrel,Antiviral,78,2023-09,3,234
12005359,01-04-2023 11:17,D0062,Prednisone,Antihistamine,75,2023-09,6,450
12005359,01-04-2023 11:17,D0032,Esomeprazole,Gastrointestinal,138,2023-10,5,690
12005359,01-04-2023 11:17,D0051,Olmesartan,Analgesic,170,2023-10,9,1530
12005359,01-04-2023 11:17,D0012,Ibuprofen,Gastrointestinal,84,2024-03,10,840
12005359,01-04-2023 11:17,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-11,5,820
12005360,01-04-2023 11:18,D0051,Olmesartan,Analgesic,170,2024-02,2,340
12005361,01-04-2023 11:19,D0041,Lorazepam,Neurological,149,2023-06,9,1341
12005361,01-04-2023 11:19,D0056,Lactulose,Hormonal,184,2023-12,5,920
12005361,01-04-2023 11:19,D0057,Nizatidine,Cardiovascular,50,2023-07,1,50
12005362,01-04-2023 11:20,D0030,Montelukast,Dermatological,93,2023-08,9,837
12005362,01-04-2023 11:20,D0003,Glipizide,Dermatological,97,2023-05,4,388
12005362,01-04-2023 11:20,D0085,Pantoprazole,Immunosuppressant,50,2023-09,7,350
12005362,01-04-2023 11:20,D0026,Senna,Immunosuppressant,46,2024-02,1,46
12005363,01-04-2023 11:21,D0083,Pioglitazone,Diabetes,129,2024-03,4,516
12005363,01-04-2023 11:21,D0019,Warfarin,Antibiotic,28,2023-09,10,280
12005364,01-04-2023 11:22,D0042,Saxagliptin,Antibiotic,189,2023-07,3,567
12005364,01-04-2023 11:22,D0060,Rosuvastatin,Psychotropic,86,2024-02,4,344
12005364,01-04-2023 11:22,D0017,Polyethylene Glycol,Diabetes,111,2023-11,2,222
12005365,01-04-2023 11:23,D0081,Propranolol,Gastrointestinal,140,2024-02,5,700
12005365,01-04-2023 11:23,D0026,Senna,Immunosuppressant,46,2023-08,5,230
12005365,01-04-2023 11:23,D0064,Azithromycin,Psychotropic,191,2023-09,6,1146
12005365,01-04-2023 11:23,D0056,Zolpidem,Antifungal,122,2023-06,5,610
12005365,01-04-2023 11:23,D0093,Lisinopril,Antiviral,164,2024-02,7,1148
12005366,01-04-2023 11:24,D0066,Latanoprost,Psychotropic,177,2023-06,4,708
12005366,01-04-2023 11:24,D0079,Topiramate,Hormonal,29,2023-11,5,145
12005367,01-04-2023 11:25,D0010,Tramadol,Oncology,43,2023-09,10,430
12005367,01-04-2023 11:25,D0056,Lactulose,Hormonal,184,2023-08,1,184
12005367,01-04-2023 11:25,D0073,Quetiapine,Oncology,41,2023-09,1,41
12005367,01-04-2023 11:25,D0047,Ezetimibe,Psychotropic,140,2023-08,2,280
12005368,01-04-2023 11:26,D0091,Ranitidine,Diabetes,185,2023-06,1,185
12005368,01-04-2023 11:26,D0083,Acetaminophen,Neurological,75,2023-11,1,75
12005369,01-04-2023 11:27,D0077,Digoxin,Antibiotic,186,2023-11,8,1488
12005369,01-04-2023 11:27,D0010,Tramadol,Oncology,43,2023-08,1,43
12005369,01-04-2023 11:27,D0001,Amlodipine,Antiviral,160,2024-01,2,320
12005370,01-04-2023 11:28,D0026,Senna,Immunosuppressant,46,2023-06,1,46
12005370,01-04-2023 11:28,D0073,Doxycycline,Cardiovascular,188,2024-03,7,1316
12005370,01-04-2023 11:28,D0030,Allopurinol,Gastrointestinal,123,2023-06,7,861
12005370,01-04-2023 11:28,D0093,Docusate,Neurological,70,2023-12,10,700
12005370,01-04-2023 11:28,D0013,Travoprost,Dermatological,198,2023-11,3,594
12005371,01-04-2023 11:29,D0076,Enalapril,Antiviral,112,2024-01,9,1008
12005371,01-04-2023 11:29,D0056,Lactulose,Hormonal,184,2024-02,6,1104
12005371,01-04-2023 11:29,D0019,Amiodarone,Psychotropic,127,2024-01,10,1270
12005371,01-04-2023 11:29,D0029,Oxycodone,Cardiovascular,87,2024-01,8,696
12005371,01-04-2023 11:29,D0073,Quetiapine,Oncology,41,2023-12,10,410
12005372,01-04-2023 11:30,D0085,Rivastigmine,Hormonal,72,2023-12,4,288
12005372,01-04-2023 11:30,D0004,Duloxetine,Neurological,156,2023-12,7,1092
12005372,01-04-2023 11:30,D0056,Zolpidem,Antifungal,122,2023-08,2,244
12005372,01-04-2023 11:30,D0069,Linagliptin,Diabetes,78,2023-06,1,78
12005372,01-04-2023 11:30,D0083,Acetaminophen,Neurological,75,2024-02,4,300
12005373,01-04-2023 11:31,D0075,Risperidone,Antibiotic,129,2023-12,6,774
12005373,01-04-2023 11:31,D0066,Latanoprost,Psychotropic,177,2023-09,9,1593
12005373,01-04-2023 11:31,D0003,Glipizide,Dermatological,97,2023-10,6,582
12005373,01-04-2023 11:31,D0004,Duloxetine,Neurological,156,2023-08,7,1092
12005374,01-04-2023 11:32,D0067,Clindamycin,Respiratory,189,2023-06,6,1134
12005374,01-04-2023 11:32,D0042,Saxagliptin,Antibiotic,189,2023-12,5,945
12005374,01-04-2023 11:32,D0033,Cetirizine,Respiratory,193,2023-11,4,772
12005374,01-04-2023 11:32,D0004,Levetiracetam,Immunosuppressant,184,2023-05,10,1840
12005374,01-04-2023 11:32,D0093,Lisinopril,Antiviral,164,2024-02,3,492
12005375,01-04-2023 11:33,D0061,Fexofenadine,Hormonal,54,2024-02,4,216
12005375,01-04-2023 11:33,D0030,Montelukast,Dermatological,93,2023-05,10,930
12005375,01-04-2023 11:33,D0030,Allopurinol,Gastrointestinal,123,2023-06,8,984
12005375,01-04-2023 11:33,D0093,Lisinopril,Antiviral,164,2023-06,1,164
12005376,01-04-2023 11:34,D0060,Rosuvastatin,Psychotropic,86,2023-08,2,172
12005376,01-04-2023 11:34,D0048,Citalopram,Immunosuppressant,187,2023-08,9,1683
12005377,01-04-2023 11:35,D0083,Acetaminophen,Neurological,75,2023-05,4,300
12005377,01-04-2023 11:35,D0030,Allopurinol,Gastrointestinal,123,2023-06,2,246
12005377,01-04-2023 11:35,D0006,Escitalopram,Diabetes,110,2023-07,10,1100
12005377,01-04-2023 11:35,D0018,Simvastatin,Respiratory,124,2023-12,2,248
12005377,01-04-2023 11:35,D0093,Docusate,Neurological,70,2024-03,6,420
12005378,01-04-2023 11:36,D0023,Nitroglycerin,Oncology,144,2023-12,6,864
12005379,01-04-2023 11:37,D0047,Ezetimibe,Psychotropic,140,2023-10,2,280
12005379,01-04-2023 11:37,D0083,Acetaminophen,Neurological,75,2023-08,6,450
12005379,01-04-2023 11:37,D0083,Pioglitazone,Diabetes,129,2024-03,5,645
12005379,01-04-2023 11:37,D0003,Glipizide,Dermatological,97,2023-08,9,873
12005380,01-04-2023 11:38,D0013,Travoprost,Dermatological,198,2023-05,6,1188
12005380,01-04-2023 11:38,D0024,Lubiprostone,Gastrointestinal,27,2023-09,4,108
12005381,01-04-2023 11:39,D0022,Amoxicillin,Cardiovascular,31,2023-10,3,93
12005382,01-04-2023 11:40,D0004,Duloxetine,Neurological,156,2023-05,7,1092
12005382,01-04-2023 11:40,D0059,Venlafaxine,Dermatological,58,2023-10,2,116
12005383,01-04-2023 11:41,D0068,Aripiprazole,Hormonal,183,2023-11,5,915
12005384,01-04-2023 11:42,D0056,Lactulose,Hormonal,184,2023-12,1,184
12005384,01-04-2023 11:42,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-06,9,1476
12005384,01-04-2023 11:42,D0071,Insulin Glargine,Dermatological,46,2023-12,2,92
12005384,01-04-2023 11:42,D0088,Bupropion,Respiratory,27,2023-08,5,135
12005385,01-04-2023 11:43,D0088,Fluoxetine,Antihistamine,56,2023-11,3,168
12005385,01-04-2023 11:43,D0050,Lansoprazole,Analgesic,34,2023-05,8,272
12005385,01-04-2023 11:43,D0041,Lorazepam,Neurological,149,2023-07,5,745
12005386,01-04-2023 11:44,D0088,Fluoxetine,Antihistamine,56,2023-12,2,112
12005386,01-04-2023 11:44,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-11,8,1104
12005386,01-04-2023 11:44,D0092,Timolol,Respiratory,169,2024-02,7,1183
12005386,01-04-2023 11:44,D0022,Amoxicillin,Cardiovascular,31,2023-10,8,248
12005387,01-04-2023 11:45,D0091,Ranitidine,Diabetes,185,2023-07,10,1850
12005387,01-04-2023 11:45,D0066,Latanoprost,Psychotropic,177,2024-03,6,1062
12005387,01-04-2023 11:45,D0071,Insulin Glargine,Dermatological,46,2023-09,7,322
12005387,01-04-2023 11:45,D0049,Donepezil,Antiviral,184,2023-12,5,920
12005387,01-04-2023 11:45,D0068,Aripiprazole,Hormonal,183,2023-06,4,732
12005388,01-04-2023 11:46,D0093,Docusate,Neurological,70,2023-06,9,630
12005388,01-04-2023 11:46,D0034,Naproxen,Respiratory,50,2023-09,10,500
12005388,01-04-2023 11:46,D0088,Furosemide,Hormonal,138,2023-05,1,138
12005389,01-04-2023 11:47,D0075,Risperidone,Antibiotic,129,2023-12,3,387
12005389,01-04-2023 11:47,D0099,Omeprazole,Psychotropic,116,2023-11,2,232
12005389,01-04-2023 11:47,D0093,Galantamine,Immunosuppressant,165,2023-10,9,1485
12005389,01-04-2023 11:47,D0063,Selegiline,Neurological,82,2024-03,9,738
12005389,01-04-2023 11:47,D0022,Amoxicillin,Cardiovascular,31,2023-07,3,93
12005390,01-04-2023 11:48,D0091,Ranitidine,Diabetes,185,2024-03,2,370
12005390,01-04-2023 11:48,D0093,Docusate,Neurological,70,2023-08,8,560
12005390,01-04-2023 11:48,D0079,Bisacodyl,Oncology,84,2024-01,1,84
12005391,01-04-2023 11:49,D0050,Lansoprazole,Analgesic,34,2023-09,7,238
12005391,01-04-2023 11:49,D0029,Alprazolam,Analgesic,141,2023-10,10,1410
12005391,01-04-2023 11:49,D0068,Tetracycline,Immunosuppressant,149,2023-10,3,447
12005391,01-04-2023 11:49,D0052,Cephalexin,Antibiotic,64,2023-08,7,448
12005392,01-04-2023 11:50,D0010,Pravastatin,Dermatological,62,2024-01,1,62
12005392,01-04-2023 11:50,D0019,Warfarin,Antibiotic,28,2023-06,8,224
12005392,01-04-2023 11:50,D0030,Montelukast,Dermatological,93,2023-10,10,930
12005392,01-04-2023 11:50,D0029,Meloxicam,Antifungal,128,2023-09,4,512
12005392,01-04-2023 11:50,D0088,Fluoxetine,Antihistamine,56,2023-09,9,504
12005393,01-04-2023 11:51,D0091,Metformin,Analgesic,56,2023-07,6,336
12005393,01-04-2023 11:51,D0029,Alprazolam,Analgesic,141,2024-01,6,846
12005394,01-04-2023 11:52,D0088,Bupropion,Respiratory,27,2023-09,7,189
12005395,01-04-2023 11:53,D0033,Mirtazapine,Antiviral,158,2023-10,6,948
12005396,01-04-2023 11:54,D0098,Tamsulosin,Oncology,122,2023-06,2,244
12005396,01-04-2023 11:54,D0062,Prednisone,Antihistamine,75,2023-07,10,750
12005396,01-04-2023 11:54,D0064,Azithromycin,Psychotropic,191,2023-06,3,573
12005397,01-04-2023 11:55,D0004,Duloxetine,Neurological,156,2023-11,9,1404
12005397,01-04-2023 11:55,D0018,Simvastatin,Respiratory,124,2023-09,1,124
12005397,01-04-2023 11:55,D0019,Warfarin,Antibiotic,28,2024-02,5,140
12005397,01-04-2023 11:55,D0088,Bupropion,Respiratory,27,2023-05,6,162
12005397,01-04-2023 11:55,D0085,Pantoprazole,Immunosuppressant,50,2023-11,10,500
12005398,01-04-2023 11:56,D0095,Tiagabine,Respiratory,96,2023-07,4,384
12005399,01-04-2023 11:57,D0029,Nebivolol,Immunosuppressant,79,2023-10,2,158
12005399,01-04-2023 11:57,D0042,Saxagliptin,Antibiotic,189,2024-02,10,1890
12005399,01-04-2023 11:57,D0004,Levetiracetam,Immunosuppressant,184,2023-07,2,368
12005399,01-04-2023 11:57,D0010,Pravastatin,Dermatological,62,2024-03,3,186
12005399,01-04-2023 11:57,D0083,Gabapentin,Analgesic,170,2023-12,5,850
12005400,01-04-2023 11:58,D0051,Ciprofloxacin,Psychotropic,106,2023-10,7,742
12005400,01-04-2023 11:58,D0012,Ibuprofen,Gastrointestinal,84,2023-05,4,336
12005400,01-04-2023 11:58,D0085,Pantoprazole,Immunosuppressant,50,2023-10,5,250
12005400,01-04-2023 11:58,D0083,Gabapentin,Analgesic,170,2024-01,2,340
12005401,01-04-2023 11:59,D0095,Tiagabine,Respiratory,96,2023-11,8,768
12005401,01-04-2023 11:59,D0088,Fluoxetine,Antihistamine,56,2023-07,10,560
12005402,01-04-2023 12:00,D0030,Montelukast,Dermatological,93,2023-07,6,558
12005402,01-04-2023 12:00,D0036,Famotidine,Antihistamine,87,2023-10,5,435
12005403,01-04-2023 12:01,D0017,Polyethylene Glycol,Diabetes,111,2023-12,9,999
12005403,01-04-2023 12:01,D0021,Atorvastatin,Immunosuppressant,70,2023-05,4,280
12005403,01-04-2023 12:01,D0093,Lisinopril,Antiviral,164,2024-03,5,820
12005404,01-04-2023 12:02,D0041,Lorazepam,Neurological,149,2023-12,4,596
12005405,01-04-2023 12:03,D0018,Bimatoprost,Oncology,66,2023-07,4,264
12005406,01-04-2023 12:04,D0088,Furosemide,Hormonal,138,2024-02,8,1104
12005406,01-04-2023 12:04,D0062,Prednisone,Antihistamine,75,2023-05,4,300
12005406,01-04-2023 12:04,D0012,Ibuprofen,Gastrointestinal,84,2023-10,5,420
12005407,01-04-2023 12:05,D0070,Sildenafil,Hormonal,39,2023-10,7,273
12005407,01-04-2023 12:05,D0098,Tamsulosin,Oncology,122,2023-08,4,488
12005408,01-04-2023 12:06,D0051,Ciprofloxacin,Psychotropic,106,2023-06,9,954
12005408,01-04-2023 12:06,D0059,Venlafaxine,Dermatological,58,2023-11,4,232
12005409,01-04-2023 12:07,D0010,Pravastatin,Dermatological,62,2024-03,10,620
12005409,01-04-2023 12:07,D0093,Lisinopril,Antiviral,164,2023-09,6,984
12005409,01-04-2023 12:07,D0062,Prednisone,Antihistamine,75,2023-12,9,675
12005409,01-04-2023 12:07,D0071,Insulin Glargine,Dermatological,46,2023-11,5,230
12005409,01-04-2023 12:07,D0029,Oxycodone,Cardiovascular,87,2024-01,7,609
12005410,01-04-2023 12:08,D0034,Naproxen,Respiratory,50,2023-09,4,200
12005410,01-04-2023 12:08,D0033,Levothyroxine,Oncology,31,2023-10,2,62
12005410,01-04-2023 12:08,D0042,Saxagliptin,Antibiotic,189,2023-10,5,945
12005410,01-04-2023 12:08,D0018,Simvastatin,Respiratory,124,2023-08,7,868
12005410,01-04-2023 12:08,D0085,Pantoprazole,Immunosuppressant,50,2023-05,2,100
12005411,01-04-2023 12:09,D0093,Lisinopril,Antiviral,164,2023-12,8,1312
12005411,01-04-2023 12:09,D0076,Enalapril,Antiviral,112,2024-02,6,672
12005411,01-04-2023 12:09,D0068,Aripiprazole,Hormonal,183,2023-12,6,1098
12005411,01-04-2023 12:09,D0022,Amoxicillin,Cardiovascular,31,2023-09,8,248
12005411,01-04-2023 12:09,D0080,Carvedilol,Antifungal,176,2023-12,3,528
12005412,01-04-2023 12:10,D0017,Polyethylene Glycol,Diabetes,111,2023-07,6,666
12005413,01-04-2023 12:11,D0017,Polyethylene Glycol,Diabetes,111,2024-02,8,888
12005414,01-04-2023 12:12,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-02,10,1380
12005414,01-04-2023 12:12,D0004,Levetiracetam,Immunosuppressant,184,2023-12,8,1472
12005414,01-04-2023 12:12,D0075,Diclofenac,Neurological,148,2023-11,2,296
12005414,01-04-2023 12:12,D0083,Pioglitazone,Diabetes,129,2023-07,8,1032
12005414,01-04-2023 12:12,D0001,Amlodipine,Antiviral,160,2023-09,8,1280
12005415,01-04-2023 12:13,D0022,Amoxicillin,Cardiovascular,31,2023-11,7,217
12005416,01-04-2023 12:14,D0063,Selegiline,Neurological,82,2023-08,3,246
12005416,01-04-2023 12:14,D0059,Sertraline,Diabetes,200,2024-02,2,400
12005416,01-04-2023 12:14,D0088,Bupropion,Respiratory,27,2023-07,9,243
12005417,01-04-2023 12:15,D0079,Topiramate,Hormonal,29,2023-08,2,58
12005417,01-04-2023 12:15,D0088,Fluoxetine,Antihistamine,56,2023-08,1,56
12005417,01-04-2023 12:15,D0060,Lamotrigine,Antihistamine,166,2024-03,2,332
12005417,01-04-2023 12:15,D0006,Escitalopram,Diabetes,110,2023-12,5,550
12005417,01-04-2023 12:15,D0008,Levofloxacin,Analgesic,150,2023-06,6,900
12005418,01-04-2023 12:16,D0085,Rivastigmine,Hormonal,72,2023-10,3,216
12005418,01-04-2023 12:16,D0033,Cetirizine,Respiratory,193,2023-06,9,1737
12005419,01-04-2023 12:17,D0083,Pioglitazone,Diabetes,129,2023-12,5,645
12005419,01-04-2023 12:17,D0085,Rivastigmine,Hormonal,72,2023-12,8,576
12005419,01-04-2023 12:17,D0034,Naproxen,Respiratory,50,2023-11,10,500
12005419,01-04-2023 12:17,D0021,Atorvastatin,Immunosuppressant,70,2023-06,10,700
12005420,01-04-2023 12:18,D0065,Trazodone,Psychotropic,45,2023-11,7,315
12005421,01-04-2023 12:19,D0070,Sildenafil,Hormonal,39,2023-05,7,273
12005422,01-04-2023 12:20,D0056,Lactulose,Hormonal,184,2023-12,9,1656
12005422,01-04-2023 12:20,D0018,Bimatoprost,Oncology,66,2023-05,6,396
12005422,01-04-2023 12:20,D0010,Pravastatin,Dermatological,62,2023-07,6,372
12005423,01-04-2023 12:21,D0032,Esomeprazole,Gastrointestinal,138,2024-02,6,828
12005423,01-04-2023 12:21,D0099,Omeprazole,Psychotropic,116,2024-01,6,696
12005423,01-04-2023 12:21,D0029,Alprazolam,Analgesic,141,2023-08,10,1410
12005424,01-04-2023 12:22,D0099,Omeprazole,Psychotropic,116,2023-07,7,812
12005425,01-04-2023 12:23,D0092,Timolol,Respiratory,169,2023-08,1,169
12005425,01-04-2023 12:23,D0065,Trazodone,Psychotropic,45,2023-07,6,270
12005426,01-04-2023 12:24,D0081,Propranolol,Gastrointestinal,140,2023-10,1,140
12005426,01-04-2023 12:24,D0021,Atorvastatin,Immunosuppressant,70,2023-11,7,490
12005426,01-04-2023 12:24,D0010,Pravastatin,Dermatological,62,2024-03,9,558
12005427,01-04-2023 12:25,D0010,Pravastatin,Dermatological,62,2023-09,6,372
12005427,01-04-2023 12:25,D0050,Lansoprazole,Analgesic,34,2024-03,6,204
12005428,01-04-2023 12:26,D0030,Montelukast,Dermatological,93,2023-05,5,465
12005428,01-04-2023 12:26,D0076,Enalapril,Antiviral,112,2024-02,8,896
12005429,01-04-2023 12:27,D0093,Galantamine,Immunosuppressant,165,2024-02,5,825
12005429,01-04-2023 12:27,D0036,Famotidine,Antihistamine,87,2024-02,4,348
12005429,01-04-2023 12:27,D0062,Prednisone,Antihistamine,75,2023-08,10,750
12005429,01-04-2023 12:27,D0023,Nitroglycerin,Oncology,144,2023-10,8,1152
12005429,01-04-2023 12:27,D0049,Metoprolol,Diabetes,66,2024-03,4,264
12005430,01-04-2023 12:28,D0056,Zolpidem,Antifungal,122,2023-08,9,1098
12005430,01-04-2023 12:28,D0093,Lisinopril,Antiviral,164,2024-03,3,492
12005430,01-04-2023 12:28,D0081,Propranolol,Gastrointestinal,140,2024-02,4,560
